b 7 90,No.2 spread,47971.960569790324,45713.804499639795,39436.52066044234,30546.91610639867,21169.744113176395,13985.412780405384,11233.77121771893,11216.03944789258,10564.213680367118,8489.383599797111,6193.2962710351585,5722.269889634939,6739.657965758592,7169.02773501769,6267.878297875647,4468.8192300053815,3255.7390641858938,3929.951367231009,4884.433444824968,4914.162911310374,3987.2317794398973,2840.729331702092,2740.69588823617,3443.531716638227,3713.398172268373,3182.586343709768,2220.3766495123373,1976.6253107083785,2755.9121785486905,3340.4445119813277,3217.909029028573,2499.9620511260237,1860.2724696527457,2136.878347216307,2722.4032801189646,2844.0520538111473,2374.301698882766,1702.8099332640284,1697.409822237951,2283.1670837680053,2611.666126585047,2390.3370286756713,1800.3064180353838,1511.0120977468096,1938.3502372693479,2376.7115141753166,2357.642368765335,1888.037537591099,1416.1517454582297,1611.6858725712857,2105.726933953571,2278.4396162214543,1989.6654561887678,1501.2184967437665,1445.6645885873982,1880.6968942281524,2171.9486890768667,2038.7579777097035,1601.983472411026,1383.2594285764055,1724.653738348789,2096.9880183883743
b 7 100,No.2 spread,51259.068899733014,48894.70975291585,42322.31412161268,33012.368001957424,23168.05758119987,15491.998740465562,12180.187407937019,11753.68096494511,10890.806194035295,8698.269038246272,6414.312226958742,6105.751988582491,7223.434602879402,7658.75775618163,6726.140625133546,4959.542192681794,3924.3713636166985,4643.119100087118,5546.312615360827,5502.016737256342,4505.262528034741,3359.275154073572,3286.661269206048,3977.7903576406566,4228.559805066456,3665.7523536633753,2687.2954415532827,2401.608645053292,3109.6998244151746,3667.0966336783576,3512.304892179448,2754.3248029645647,2101.402447728546,2385.240252416505,2987.509323068467,3116.0186548654974,2643.6970275146246,1995.5925332022707,2010.7656196959538,2587.912567120598,2908.075418805936,2667.4163987158004,2063.305436149165,1778.273850661347,2200.6128657136464,2642.734821813681,2619.738598569291,2141.8292078179666,1679.626748876773,1871.2767209619483,2362.601072850706,2533.738114116361,2235.0499072739804,1745.4620261212397,1691.8915439108775,2124.0745972829495,2419.084868505353,2282.097767189995,1842.422832925885,1628.1412484826396,1964.4246031543516,2340.6575260778823
b 8 60,No.2 spread,37301.02908451466,35409.880766259375,30147.689966915073,22678.33441344124,14781.63578642215,8933.246364493381,7648.942497604008,8574.741262207861,8325.462954717239,6480.711425158951,4164.722280686971,3640.0468766783674,4824.356334883443,5402.521852983608,4705.815790766596,3062.4189202545804,1751.871748232107,2567.372714933119,3570.3371943163097,3657.501571919797,2845.2618242906956,1763.8756610737528,1790.3886072672503,2588.464597322441,2897.1443596876015,2443.463251160461,1500.52717126945,1153.4072744541452,1931.4987233607683,2484.547655302369,2386.0085149146316,1723.3132783199148,1079.878536288813,1435.6026447124973,2037.9492520854112,2171.172440653893,1749.3708683218456,1081.7884069223248,1075.7597853646796,1670.1234075757968,1983.2617476492783,1785.513175439525,1214.8509529612893,896.0682971563604,1351.644194948284,1778.4502694959897,1771.638319062303,1337.9314639419115,852.3690275189767,1068.0486269619146,1553.4697528461295,1714.4341748223571,1445.227291692895,955.7695896024707,901.1488476447454,1354.0140288320667,1634.3171922159752,1514.3974875181873,1089.2770375468174,845.2780581559452,1193.9195182146639,1547.6102410044784
b 8 90,No.2 spread,47722.47749784148,45459.70441409194,39180.2001043915,30328.220412877155,21102.484516579403,14279.844964767219,11924.680825176578,11977.429031145173,11216.437979824166,9011.26173631563,6647.012910844682,6170.415132479581,7189.749140615089,7615.489485701403,6686.472141818232,4831.9926954941875,3502.802899714439,4043.1707704790183,4965.362377054271,4992.134916491469,4060.8301726773766,2916.2985542075166,2829.6012931221285,3541.060957880339,3810.8727457834643,3267.9611849657163,2288.517884346767,2036.7010005534507,2825.390767405278,3424.0726112929524,3310.221324981122,2602.040152031548,1984.2798149084888,2262.5764904243097,2840.895533603492,2956.0502396856973,2477.9655593021525,1802.4755360134807,1788.9207568485433,2368.7251118249274,2697.2059506091555,2471.348746109189,1871.9958980431586,1570.8256869697161,1992.5558456245062,2436.2948854439574,2422.62137673499,1958.0575192507463,1495.5863313778157,1687.9460675101527,2175.792184870021,2343.6950016984365,2048.1764047155048,1556.772209417032,1506.303138413958,1948.3613196355388,2246.1137394592165,2115.2790669166925,1678.4720752708577,1455.146219150649,1786.5470856901445,2156.4889936314003
b 8 95,No.2 spread,48926.021491236286,46635.01223196828,40275.25142380638,31301.80776084972,21918.86493858361,14872.10910143047,12220.365467925696,12083.442793602668,11248.526417625635,9004.625119277342,6606.549306583039,6124.280147883852,7167.4567413949935,7613.198425931743,6698.076665720774,4865.341560509081,3584.564682661759,4150.0045254889,5067.920044716233,5084.385985271947,4142.55710916088,2993.8818973044677,2901.062182651978,3604.9979364810456,3870.628030528283,3323.531905827256,2345.0833815915144,2097.0422153466416,2882.710326843727,3481.2058154695287,3364.9855967998064,2650.979348352872,2023.4509623186607,2289.6446971280448,2864.172656872601,2977.859870264095,2498.134413586831,1826.8014340798716,1824.9044201092606,2411.1505577207267,2742.0922411898364,2515.686468999251,1915.5900737051475,1612.7435595177906,2028.5734845763084,2469.8299352745266,2453.896336735539,1986.9378167003367,1525.9743258565193,1721.2240828730523,2211.4343291610085,2380.592667971665,2084.653575053087,1593.6060733793129,1542.1838411379101,1982.118293076551,2279.494652991119,2147.4920470240877,1709.485063675465,1486.1455739037622,1817.0751919309005,2187.8266029993706
b 8 100,No.2 spread,50602.90355006144,48258.09933874916,41750.18300788419,32571.39551457427,22977.136424005737,15742.965408620912,12898.765344508549,12614.250976696274,11697.646590937931,9405.360276602614,6993.4533868342305,6494.357579451291,7504.481354876072,7924.056843420803,6976.580729593379,5112.567447843612,3811.4889819786554,4345.649335603785,5251.90012572982,5260.216152410688,4308.009094592608,3163.992802758793,3077.035749645211,3774.4177725875597,4031.9156407157275,3471.0229842654194,2485.355049111304,2236.289154077712,3016.985034789006,3618.786538446011,3500.724766399492,2782.5285521949822,2158.4151782999515,2419.0090590920067,2989.387109189549,3099.104146907515,2611.8271133809585,1938.6783845482285,1934.9437879501936,2519.100449625158,2851.1873378245,2621.31704767651,2017.9426600403826,1715.8228143210385,2127.8481228369133,2570.1713579041384,2553.2569901600855,2083.4334484453257,1625.233146683169,1818.5195347458869,2308.2163183144708,2477.385791381852,2178.054522962054,1686.353206725357,1635.1082222501745,2074.1536841883076,2373.462526018158,2240.445729427329,1801.3820800760382,1579.393626007206,1908.1917591953304,2280.258237960035
b 9 65,No.2 spread,38633.957357340805,36681.444184880864,31256.722702577736,23589.176396459505,15576.305672996323,9841.809832590143,8671.51940134408,9492.53459413333,9096.943823095611,7107.267835707231,4719.7515091655905,4179.912839161909,5336.724849338967,5903.5167628970175,5169.901636208182,3484.263155045249,2155.110550916063,2844.5460781938214,3823.5389010216027,3900.6074342323614,3059.6208391265145,1953.7869800037454,1958.7986240861876,2760.3498023441407,3078.4739130781704,2615.834309444506,1662.2598789606602,1307.179269713681,2068.589647549936,2630.9175537699257,2531.508304423979,1862.3723226416032,1239.2118224121295,1593.3323155159503,2198.2146136069327,2330.966905913253,1896.6197803181997,1220.8342416068542,1198.1761388267762,1787.4306924178413,2108.164240630514,1909.0617177110591,1336.3470876153165,1023.6962514681713,1466.6223640416192,1895.5057148759784,1885.8275782645953,1442.410033158272,958.5503728805222,1170.998349108526,1662.3586617855076,1828.827397946266,1556.6764241481653,1068.1802436210871,1010.4637661336815,1456.4103883320495,1739.1090598957542,1616.0835176623914,1188.4843939329137,953.7134489602756,1302.0127471363478,1660.8259114400366
b 9 90,No.2 spread,46640.34325363579,44406.67878551803,38214.036142913086,29508.61453137212,20506.485476817365,14024.34014069728,12013.53629781914,12179.291961882212,11393.046259447807,9127.559376554625,6697.030379147652,6170.674813868429,7181.276756721575,7612.05567665842,6684.298963989314,4815.666369298797,3441.697900206548,3952.956996790197,4873.732431876632,4904.817581480064,3984.511680368755,2873.254963375943,2848.038687297243,3590.7065659009386,3869.832531402984,3327.1777632599974,2329.3597026503917,2014.5822766742883,2763.7433518325433,3353.025617844394,3239.4372798024206,2537.639532265917,1941.9291382022097,2254.2873564186943,2846.7672707100255,2965.775440132351,2488.0225734339647,1807.0599861338328,1779.465440095537,2352.0486007693507,2679.8025218048947,2456.488296991009,1861.4470745308151,1564.0302254181317,1985.110411618436,2425.942927526964,2409.522357466432,1941.9784424013224,1476.1442778461849,1671.1415754572222,2163.246214520757,2334.501314757295,2042.187424343546,1552.1118188536443,1497.6574385023687,1934.641109755035,2229.3351286489515,2097.652504486172,1662.6034547014178,1445.4622705538154,1782.898961087408,2154.561444437478
b 9 100,No.2 spread,50238.65087615226,47890.18952453633,41383.75712819396,32251.61303998645,22826.508619626296,15974.314011004795,13546.477910816082,13371.909783172698,12369.898357391565,9954.186770934193,7467.324611044783,6945.393570749498,7946.1115156089645,8356.69056796748,7386.173968601587,5495.621322924095,4154.349665691962,4599.677146908523,5456.086145417986,5433.706326490055,4447.85350313043,3276.424525802043,3185.6155649123016,3897.4770868383257,4166.611351845833,3605.194584483207,2611.919722689886,2340.9283327618355,3102.818227711919,3702.5771855574753,3583.149743807464,2869.3527063854244,2274.438723385514,2562.243932918944,3140.9239279261333,3249.086183906069,2752.598549248648,2067.625298653729,2041.299278636737,2612.7685990505347,2945.0365641091694,2715.416008594082,2114.7849866034044,1818.1516221616594,2225.544244375245,2665.2106240660455,2643.663519701189,2166.348037728755,1704.0836187913194,1895.6065177632613,2389.3678170752196,2563.093409774522,2265.0364374074043,1775.3272747138035,1721.3030258069803,2154.3230809742427,2451.9917970103224,2317.145607356566,1879.7528748852858,1666.9396655219296,2000.9533043440083,2376.431943239941
b 10 75,No.2 spread,41139.57514302181,39088.97268814046,33401.992147756144,25403.422294896758,17148.75465488194,11399.181755657364,10159.474534858116,10776.432593459127,10184.797146576442,8011.898704504037,5521.237087009305,4919.246916890202,6011.673270121816,6544.147034508835,5751.818648180651,4015.291387953459,2708.8667760210715,3318.8772794655715,4260.693502888811,4304.349565670521,3408.2947310350064,2267.9727016888123,2251.323783108287,3050.8697700510843,3373.3249377177112,2893.850063619678,1939.4041486139556,1611.975057349274,2351.3140540445347,2914.4427261596484,2800.59753764938,2108.403330693566,1493.1731570688355,1838.5898616934774,2449.29115343256,2583.421747986116,2135.3206553398745,1460.5978118624364,1429.8724195779075,2005.025595918122,2326.5791099913986,2115.6799508340096,1531.6511664852699,1227.5313880012122,1664.7810588997306,2102.1411064233002,2091.4512205372084,1638.231592668396,1161.5483860084278,1361.2316888944958,1851.0962652003282,2019.1733261536663,1738.2182459557841,1250.7991429074455,1200.1994351846542,1645.5992894707463,1935.0372977530183,1808.4191128552932,1375.6344390839706,1142.8406697238077,1480.3442709854683,1843.348904046415
b 10 95,No.2 spread,47058.76160150244,44809.018370036094,38578.19316838397,29843.475738844183,20874.45501657085,14528.87012627248,12620.879356968057,12744.455822638058,11861.719332140401,9489.153321924516,6957.922617633527,6352.674565278009,7337.530102292339,7765.930074232708,6832.235894582775,4963.977098241035,3616.28897216388,4128.424353760267,5036.204254985524,5049.945195480581,4106.855102069035,2979.6604229485306,2950.3435222783764,3698.3352560049616,3983.8232246253897,3442.998465126074,2451.579890720342,2135.343966755032,2864.067039123629,3444.1032047220256,3320.2390623198203,2604.8668223284194,2000.8164703150953,2314.9791489358267,2916.0402455093504,3041.220315962471,2566.612452803663,1894.0780683707494,1868.7645127134583,2434.2878410611324,2757.684421881855,2527.975905493386,1927.3686748303705,1629.644171973436,2050.968541545625,2495.3173622208888,2480.062221094019,2011.246347222239,1545.1989829469494,1733.4805186558908,2222.314114689076,2392.6541858340665,2098.4501726473,1611.1072695472394,1563.4448054019167,2003.586229993983,2300.7178401627866,2168.1491191370787,1730.0906928199047,1507.1877492956603,1837.0837382680434,2207.679546367844
b 10 100,No.2 spread,48525.01930554928,46231.90191303469,39882.04266603683,30983.376186749247,21844.23399030788,15326.993070060147,13214.07510732981,13185.357481907326,12214.979317955327,9780.704481581266,7212.183191316915,6588.36647048309,7564.394720182545,7988.203719255377,7043.168179576978,5169.305737168311,3835.0344723819676,4331.303216156824,5221.509257170196,5219.265025240203,4257.467428092466,3119.884559271538,3081.841563837305,3823.9260862268247,4106.148078174063,3557.7014649057724,2564.9110544069,2255.27652368439,2981.4343763561096,3562.650198968451,3435.977220294425,2716.8490553270435,2116.2819179316184,2425.7057085172696,3023.9619784570673,3146.2461310872686,2664.6562454443388,1986.9536064575618,1954.7980987221508,2516.3614092495836,2840.247684456844,2608.232847129294,2007.194073954792,1715.5855882128546,2137.99012587087,2584.272838637028,2568.0959738619686,2096.198835088275,1630.5726645988454,1814.5636255691886,2301.754887016211,2471.861092391928,2174.9274734044056,1687.2107765637118,1640.0111787660169,2079.713854135151,2378.513860678501,2245.159490963642,1806.466595709556,1585.2815710399657,1913.9269271457908,2285.7578940863236
b 11 75,No.2 spread,40547.43658690436,38502.70944647068,32837.28777272215,24891.037076431196,16762.26177628705,11302.971440301642,10399.397949292734,11126.984454655689,10526.228722784506,8316.825767050897,5789.940834955632,5113.898671063025,6137.290389063304,6638.920654564374,5825.462946111211,4068.908716169871,2746.7264545737385,3351.9906366698865,4298.20334334075,4341.9538244877285,3436.4416659865196,2272.4671926899723,2232.1039944840704,3033.360866891171,3361.397598477039,2888.9747414403732,1957.9375004328892,1682.4679346459636,2434.6351806767675,2995.2801447528936,2873.7918520980907,2166.8076666112042,1518.9258965618899,1831.4516930251132,2438.193522724484,2575.3907230791,2132.5992411658704,1474.245556015238,1470.4530030645474,2052.980207248261,2374.536718971606,2159.9044888266367,1567.6978900134322,1245.0634939203642,1668.804696655116,2105.281085701458,2095.965243658123,1645.2409012899552,1177.544028176597,1386.2920821121143,1878.2963612014175,2046.155825203039,1762.987265678396,1271.8370044336243,1214.7661921376914,1657.3219442623408,1947.2468319482946,1821.2409693954933,1390.637614080559,1164.020446981656,1504.5746291400856,1868.7529585772859
b 11 80,No.2 spread,41656.40231975313,39584.858763312295,33844.61472689254,25789.92259961669,17528.367575189164,11866.101146903015,10680.79396166557,11249.054860081209,10582.182195522702,8327.850878332318,5759.489738005393,5081.212074045969,6138.350131932613,6661.445110782551,5857.059223189184,4116.246282219729,2847.829442331644,3480.0809333902057,4421.920353668722,4456.475412931832,3543.653467018341,2388.7058262999344,2346.929884599774,3132.6089525976117,3451.05585536545,2964.719435431906,2010.4675971126255,1699.4270126104443,2442.5953662573456,3008.8316917373927,2892.000465134227,2192.90891563276,1572.620986710108,1904.9842056226264,2512.9267317488775,2645.9938256525147,2194.313253317258,1523.2519331800356,1500.7346434090132,2077.470309047884,2400.296162188752,2186.2236374063723,1598.0947958546824,1290.2595243040662,1719.9360630518452,2157.1786057909426,2145.4171658245173,1690.1753720928557,1219.5939636867288,1423.2660619495525,1915.154640280123,2084.1438692597135,1800.45986682343,1310.7238250729163,1254.9371749709082,1696.208484772765,1986.3579647072522,1858.9857638451683,1426.8447450961187,1200.3879421401282,1539.9051099153353,1905.2028105917698
b 12 65,No.2 spread,37017.97327283507,35084.35928092923,29722.478582833526,22186.889617701512,14459.276476376737,9404.675623930763,9067.377655329547,10128.521892812822,9688.039819556525,7606.6910006768885,5178.726380433357,4596.411756647294,5680.0896696238715,6204.679580796007,5432.258940889439,3713.121187032388,2357.377356727507,2977.1232048914467,3937.0792331365637,4002.922100550329,3131.354261354172,1954.2858535951086,1888.0123018422023,2700.6047005570617,3036.128810386837,2588.2813478562744,1675.5762986512657,1427.465119332508,2214.384939249899,2773.368943205946,2662.012084727528,1973.5706657173955,1313.4700601560442,1618.2870263220289,2215.4925055295107,2349.8431771826286,1916.267169816813,1250.5008479683504,1250.244073263595,1846.3544925704348,2168.882649288773,1966.8837339886552,1390.5221382399127,1074.2960386353598,1509.5055808740099,1939.4185771902291,1930.3447606911645,1485.4809809446263,1001.4641496200705,1206.0068655656992,1695.0148516390695,1861.0631254679142,1586.7046228249028,1099.51365256283,1048.9538065174488,1498.654598585757,1784.3582064788288,1661.3945598490031,1232.8807597861883,995.6543125375139,1337.1527139358222,1695.3920933892616
b 12 70,No.2 spread,38260.0252778202,36284.50257773175,30809.1683631007,23124.667872381786,15267.539197330148,10116.299818161091,9619.988400231678,10573.684166446457,10072.8544029757,7938.092054613648,5467.5284927534585,4834.570857144417,5881.264105852068,6392.496636517072,5601.636759972742,3862.76198972906,2504.94100576611,3103.424498913014,4055.1187202277492,4111.045970071541,3222.5515890044617,2041.6431458947116,1986.4222036874385,2801.4084193271465,3135.3469128030465,2679.076119739204,1770.8826141207696,1548.5796169775535,2336.0050604272346,2896.3194881144104,2778.959497822948,2081.7211978053083,1423.8097418377592,1716.7399308710765,2309.5699940955114,2441.0182396062232,1999.3975579777577,1330.197594914394,1325.9425521374183,1920.173673285302,2244.8588836688596,2039.5891511802251,1460.274183207543,1149.3190458419692,1582.6276048406603,2014.4363059167626,2003.637749396196,1554.4033826676014,1075.1344896427677,1279.3212305572401,1769.123231915495,1935.851271959035,1657.9302031161565,1170.6727422202273,1120.6742419836478,1568.4756302543115,1856.0362889774585,1731.3751318916497,1301.1713527517834,1066.8295666693075,1406.1980590176474,1766.5867631457545
