,,0x3e1c,0x300b,0x1805,0x1004,0xc02,0x99c,0x802,0x6dd,0x601,0x556,0x4ce,0x45e,0x401,0x3b2,0x36e,0x333,0x300,0x2d3,0x2ab,0x287,0x267,0x249,0x22f,0x216,0x200,0x1eb,0x1d9,0x1c7,0x1b7,0x1a8,0x199,0x18c,0x180,0x174,0x169,0x15f,0x155,0x14c,0x143,0x13b,0x133,0x12b,0x124,0x11e,0x117,0x111,0x10b,0x105,0x100,0xfb,0xf5,0xf1,0xec,0xe8,0xe3,0xdf,0xdb,0xd7,0xd4,0xd0,0xcc,0xc9
b 3 85,Shock kt,654301.7473295666,633606.5209253338,574875.3704306567,487671.4549193344,386435.2501246069,288744.5781692572,213029.83188012964,171848.92857745572,158547.69240693646,152469.2227254099,141105.41073900543,124374.31000099512,108438.5081425467,98812.03998507318,95047.68099902928,92322.56943333513,87272.26384930282,80262.157764928,73912.94598064023,70205.32276295348,68549.74451701234,66889.48894572341,64031.181413217666,60444.910612039814,57414.38481086922,55626.966442141755,54577.5492201889,53328.73209530946,51510.778618415745,49510.08744910202,47916.64500132758,46892.809739521406,46102.12984977946,45162.68427564084,44020.60780751536,42899.935686343546,41999.3902680843,41301.21393298364,40659.05368547375,39988.993978459715,39323.44801850835,38715.143250087516,38155.72808228723,37612.038625331894,37102.4790320096,36685.496020788305,36366.63758721902,36059.04718561345,35672.62416563033,35232.636909401146,34873.654690297306,34691.65612544268,34618.34023918043,34481.143631200546,34193.292832094,33859.92352861454,33673.83565848101,33700.04793685399,33793.40253775747,33755.131443180595,33551.00788588901,33352.27610307143
b 3 90,Shock kt,694849.4665862892,672876.1167811753,610517.5787761123,517927.15556205955,410436.5966187588,306708.449663457,226308.64867248127,182566.76090083804,168423.73532060592,161956.49396678808,149882.25746712778,132107.82091864714,115173.20370902143,104936.39800189884,100929.88715816854,98034.7378682996,92674.50631100875,85232.51450173973,78489.47940742747,74550.36241063211,72792.36383062719,71032.17564228651,68000.41626602321,64193.64337261808,60974.22604718414,59073.90643701098,57958.73389903956,56633.694354014035,54704.63875875428,52580.310516724865,50887.22522354317,49799.2918486843,48960.41470873798,47964.57357199819,46753.04247734896,45562.69991621318,44605.047252304954,43862.63569848467,43180.880212489195,42470.19012758858,41763.89017319966,41117.4737372508,40522.61680510849,39944.98221124801,39404.34572176059,38962.16351102994,38623.59721843091,38296.34599977179,37885.321420332686,37417.92639074329,37037.04862254463,36844.11037737714,36766.18961206988,36620.13739032926,36314.19133994185,35960.214935045056,35762.80812373955,35790.742737194494,35889.79267775694,35849.025876818094,35632.232363554176,35421.23190369799
b 3 95,Shock kt,735749.1652394934,712488.4911849317,646476.561290671,548461.3810359729,434672.79669128114,324865.85766916844,239747.8903145573,193419.9090752398,178415.2886117537,171543.56727439116,158744.67972733307,139913.4992575602,121969.66684684661,111117.47704347444,106868.44795616166,103804.43995959201,98134.57485284776,90259.48369190548,83120.32343488905,78946.93161288385,77083.72354756913,75220.89236684328,72012.95255130056,67983.1458801254,64573.018690465935,62559.016312071,61378.10030548919,59977.016351310616,57936.65568355619,55687.9002270136,53893.92285719557,52740.481288801246,51852.05695553309,50798.55760155979,49516.3499544792,48255.188267075035,47239.47138398363,46452.14186701568,45730.324185249076,44978.58151302825,44230.99359996757,43545.78875570827,42914.77364328951,42302.58307715852,41730.44523747192,41262.801691868975,40904.34056121519,40557.24529228565,40121.430618405764,39626.469956913556,39223.59456473856,39019.6465499077,38937.028972201755,38781.976319904636,38457.76235346865,38083.042424196,37874.26196546774,37903.92801689963,38008.680395462936,37965.36951377703,37735.81077350013,37512.46373506222
b 3 100,Shock kt,776364.028918376,751819.5262378745,682163.8787131575,578737.4882771873,458665.0241723043,342791.49978631595,252968.83739568442,204081.38744987626,188252.40760543625,181005.27416490155,167498.22935125753,147618.94531400705,128673.12408253735,117217.40217984107,112742.53001465565,109526.45259567063,103560.47279552324,95260.81385688324,87727.97646100051,83317.27088582695,81343.20595397017,79372.52196715794,75985.30782677593,71732.15580793994,68133.73844960071,66010.0755292923,64767.11393495105,63291.85158915701,61139.79426213359,58764.58076409292,56867.4242328869,55647.322926439236,54709.87196553648,53600.50338955863,52249.85809585083,50919.830767262385,49847.34789452858,49015.787327011145,48254.27003205503,47461.81336586386,46673.4349315182,45950.140419777454,45283.79925453036,44637.88671609766,44034.937010682,43542.2709113199,43164.09286662059,42797.17149856892,42336.582320658155,41814.19183159399,41389.591640378894,41174.949291529236,41087.86205921649,40923.88271838898,40581.36140867053,40185.849068304735,39965.72387623834,39997.232626747624,40107.81014861087,40062.018802638224,39819.68831398791,39583.96480555101
b 4 55,Shock kt,401195.13608697656,388981.6387798201,354266.3011763293,302539.2231245775,242090.1909440536,182990.01791809482,135799.38577968415,108232.18228759678,98062.49262059826,94023.89761034725,87886.63314773396,78503.19397091206,68789.04855029324,62010.258736835065,58760.0545339271,56903.19777869189,54331.98339197961,50676.85323538513,46937.700878145435,44202.970028326374,42598.60276131075,41392.37162148905,39913.4012493692,38105.66342340385,36352.54562005429,34978.67067301263,33957.336274245274,33049.351106422924,32101.830143031897,31147.222502851,30276.36412189554,29501.779678487026,28770.642914450473,28066.629190319338,27440.171283382144,26927.297525651924,26475.447702970363,25987.298432058073,25435.22903520255,24904.77918014957,24505.607159132654,24243.27189007269,24003.90959425197,23674.892160707153,23264.176406648243,22890.325541175367,22654.55376133776,22532.058812581927,22403.59225806497,22185.057231076975,21908.872345000975,21679.58705110192,21559.636534122383,21510.06771453873,21444.589663527473,21323.756630463315,21184.517517419335,21086.69974267695,21047.102552047367,21034.316830692707,21017.204211028868,20998.903077804265
b 4 60,Shock kt,438733.57220744627,425375.47297398053,387406.2914797722,330829.3881865842,264709.8228965577,200061.47198085854,148438.5254559823,118290.59602530551,107191.15310416717,102806.30461855506,96125.08221715609,85890.45835621931,75290.3831667423,67894.15400872203,64348.14502481722,62318.547256159,59502.32069208427,55495.41764449969,51391.48795782637,48383.819904390075,46615.26755401271,45287.99894022806,43667.320624161286,41689.23633571985,39771.07381299982,38267.62246643295,37150.4375993197,36158.18381520407,35122.83261571859,34078.68861333399,33124.64970421544,32275.076370651852,31473.27476043737,30701.94788889398,30016.028122155265,29454.40703367455,28959.41910901808,28424.88930267341,27820.94719461163,27241.17530933472,26805.19342574601,26518.717535377626,26257.075459191863,25897.157505729094,25447.768637473604,25038.62852097472,24780.483294859045,24646.30353260991,24505.74064724697,24266.77127740121,23964.711735917874,23713.824624629447,23582.481739969728,23528.250168890485,23456.796714236036,23324.813322837195,23172.491208479234,23065.235042348253,23021.64445820022,23007.627343646043,22989.145153136596,22969.37836886399
b 4 65,Shock kt,476513.8008551734,462006.1752183991,420769.1594774582,359321.62138824805,287507.2676676305,217286.74943100722,161209.8740498026,128460.32223825663,116410.38227067907,111661.1440745877,104418.29286292092,93311.51593238287,81800.44268693028,73762.1836534202,69903.533162944,67694.07779789741,64632.263042893646,60276.70112070574,55813.85908087596,52541.43397118312,50617.7803016451,49177.583902493614,47421.220984096326,45276.51800595787,43195.07956454733,41562.51768987006,40349.383532832384,39272.72186102579,38149.56046134477,37016.0501978156,35979.09494857215,35054.87686173097,34182.855102466005,33344.75514776438,32599.93542161918,31990.033891498333,31452.196246910138,30871.396068280606,30215.573525016483,29586.410367608314,29113.496949178698,28802.679463783068,28518.46247259619,28127.28858581465,27638.893200744835,27194.245231942663,26913.667938203278,26767.869220702705,26615.311970973577,26355.967525089156,26028.02366471841,25755.482927604073,25612.699843030005,25553.78556193498,25476.350353225793,25333.19213177764,25167.729438316816,25050.963174025896,25003.33199373103,24988.08515025656,24968.27183871605,24947.075523973417
b 4 70,Shock kt,514525.49007627234,498862.1131205713,454339.5309649021,387994.8103161124,310454.3632539408,234630.44965122687,174073.1998715445,138703.52718755222,125692.75405470844,120573.53666250485,112763.92840563209,100778.60454615523,88349.64375448819,79663.84189727275,75489.60770034252,73099.25968112635,69791.24338113962,65086.01112708181,60262.952377411006,56724.69935368686,54645.39246736847,53091.95435193131,51199.24643711428,48886.49251290154,46639.57698525261,44875.36475428496,43563.97283274165,42401.18958610244,41189.19342878894,39965.956619288445,38846.342309652406,37848.27048613521,36907.18847015841,36003.583948864856,35200.91956252205,34543.29810801714,33962.56345280059,33334.93474050364,32626.395241960057,31946.982456813013,31436.445827338674,31100.830619375996,30793.780120548574,30371.211818811913,29843.7355616412,29363.543475830487,29060.512681029642,28903.05037447315,28738.390151182608,28458.48364482834,28104.42259257764,27810.017890351774,27655.6683728825,27592.040535142776,27508.644539529185,27354.323652500618,27175.690981660155,27049.357217684596,26997.641507579072,26981.16441499551,26960.05519856418,26937.463456574482
b 4 75,Shock kt,552746.7845455518,535922.6224043049,488100.0974461338,416836.5364019641,333544.10830568196,252090.0983890145,187027.7201260073,149016.65317399616,135029.05920588982,129528.86251365501,121142.64209003602,108267.34948432723,94907.89322146412,85564.0362755987,81069.10413595346,78497.69375320076,74945.6262701852,69893.49124214587,64713.269852,60912.67753066428,58681.43867116674,57018.16491485771,54991.75746267761,52512.67110908956,50101.12973359229,48205.44794705245,46795.51804574547,45545.95475987489,44244.03641624217,42929.526833326076,41725.39277998104,40651.59823457318,39639.8800880632,38669.63652451396,37808.40457978809,37102.61001525062,36478.63771228341,35803.85795610867,35042.29061113491,34312.382367332495,33764.09739720744,33403.688302680195,33073.89629587334,32620.065535401518,32053.659512523296,31538.093921728087,31212.78777101924,31043.804236524007,30867.092003734146,30566.554179370312,30186.211118319552,29869.753382842282,29703.69890902382,29635.29740909118,29545.928529076107,29380.428388945198,29188.576810051818,29052.610754096146,28996.77099149659,28979.07496599018,28956.717865127313,28932.77281572194
b 4 80,Shock kt,590889.927319122,572903.915152205,521778.0311441822,445589.2398432177,356534.69182557135,269436.8826028725,199857.18673493422,159208.57919798602,144270.8173528646,138423.02241319994,129488.76464137065,115745.80580825255,101471.82814111045,91477.98572101361,86661.77494469326,83902.35403431501,80095.65148565787,74684.05449422504,69134.08299200695,65061.654277174945,62674.55798923304,60902.857503892505,58747.47827371226,56108.07709019376,53537.71588730165,51515.133218992974,50009.46267088957,48674.10304663342,47281.738818288744,45874.468995120034,44584.085964421196,43433.324834850144,42350.69525412877,41314.61514706838,40396.460787503675,39644.527908618744,38979.264143274944,38258.86117872852,37445.24099315369,36665.2667691085,36079.210396043985,35693.67638063586,35340.66592514331,34855.101486752596,34249.43111219089,33698.38991843447,33350.95890601773,33170.773802902884,32982.35566495714,32661.441874069074,32254.94400334855,31916.476463321702,31738.75568968157,31665.6646222373,31570.444467351852,31393.88151069245,31188.88772046613,31043.3267987667,30983.389278157058,30964.514297724665,30940.960903616276,30915.700370636434
b 4 85,Shock kt,629587.966751883,610427.6685905674,555963.4164975932,474798.3313387542,379924.0937305833,287128.45153953315,212985.6358000776,169654.26290780003,153715.86483595986,147473.5031418566,137950.96759360319,123306.87955445024,108096.14731409872,97447.53589516622,92322.07618701359,89395.03264186649,85355.09824785181,79603.1362572255,73697.66133701471,69359.24671887596,66811.8895505243,64919.047985074045,62617.241609290955,59798.67792043804,57052.46483478886,54890.6604493921,53283.12784626227,51861.55820287807,50382.240074392175,48887.387341016416,47515.53396096135,46290.693250366465,45137.52975140681,44033.6472563563,43054.93684814118,42252.50559993682,41541.817828827945,40772.59928883695,39905.023937218466,39074.35147031112,38450.80041738688,38040.75967329296,37664.969072304775,37147.646584392794,36502.20344734108,35914.84517844775,35544.32815334988,35352.044726295455,35151.18432439879,34809.333799055734,34376.27824413145,34015.527081789136,33825.951908916075,33748.01349593037,33646.75908656865,33458.891915501794,33240.46664226106,33085.02633130196,33020.77610274573,33000.61147017052,32975.83759342954,32949.27148289239
b 4 90,Shock kt,667920.234974253,647589.8456473546,589798.9098618767,503674.3503433967,402999.82679418323,304528.7570710603,225858.0927815497,179910.3543799034,163059.41588601194,156497.31826336597,146436.4280625358,130916.60923496124,114766.91950455144,103432.34685757011,97949.37368413505,94807.03874976591,90495.08828955205,84374.37997051798,78097.72216249547,73494.02395226127,70802.85252183158,68814.38788868982,66393.1335706891,63418.40532375451,60511.95223470162,58217.827499238396,56507.729082572136,54994.38484633336,53420.682772700464,51831.495616230626,50373.963269048174,49074.253433411766,47852.927082985785,46685.67485589558,45651.461777941826,44802.89816108274,44049.66999096288,43232.891806028405,42311.34339947301,41429.29170698067,40767.551531557794,40332.75962794962,39934.53362741116,39386.26420807826,38702.101198714015,38079.51238773481,37686.879058750914,37483.25376727326,37270.45320287711,36907.93377452012,36448.43165097937,36065.46946780702,35864.17875052406,35781.62488071601,35674.608371670736,35475.67465588986,35243.9833116343,35078.77717396063,35010.32489326497,34989.00506322108,34963.14858399721,34935.3668910457
b 4 95,Shock kt,707033.939750521,685517.8246136627,624355.9742625296,533206.595912157,426655.8645350874,322432.6091470973,239157.57563302031,190505.81220033378,172648.77522645745,165691.38451018682,155037.81313041414,138605.1602383693,121499.34628720769,109485.6232168915,103669.75418656076,100340.7148729095,95780.13270515545,89305.76984535187,82663.32223726524,77789.07022605007,74940.0066614421,72837.70992098904,70279.03124786263,67133.31416552317,64056.87250058359,61626.47474221532,59814.71397122478,58213.22207456318,56549.19054092256,54868.363254583666,53325.507146735916,51948.90439570741,50655.722533151165,49420.74260231028,48326.90179475524,47428.897818695405,46630.847988703004,45765.15804056286,44788.947401513935,43855.155396127695,43154.84769905425,42694.64974273503,42272.97485974835,41692.478594814595,40968.247825223036,40309.22351086274,39893.54152300313,39677.91976436329,39452.711782268954,39069.1367261369,38582.825579281445,38177.313275168155,37964.01182596696,37876.599483873644,37763.60898376291,37553.39325913328,37308.20084421027,37132.992733217885,37060.14215263704,37037.54298189161,37010.55025627982,36981.54021482862
